News_ID,Link_to_check
waronfake_17,https://ria.ru/20231017/dvzyai-1903294972.html
waronfake_23,https://topwar.ru/169425-zenitnaja-raketnaja-sistemy-s-400-i-zenitnyj-raketnyj-kompleks-s-350-s-pricelom-v-buduschee.html
waronfake_23,https://topwar.ru/298-tajny-rakety-fau-2-chudo-oruzhie-nacistskoj-germanii.html
waronfake_29,https://ria.ru/20220414/ukraina-1783467463.html
waronfake_36,https://ria.ru/20231003/pasport-1900141432.html
waronfake_39,https://ria.ru/20231002/peskov-1899943822.html
waronfake_45,https://ria.ru/20230607/reki-1876679304.html
waronfake_51,https://ria.ru/20230922/pshenitsa-1898145415.html?ysclid=lmxm9s5mb1477002380
waronfake_67,https://ria.ru/20220904/toplivo-1814381334.html?ysclid=lmf7m07dx243228894
waronfake_71,https://ria.ru/20180517/1520776985.html
waronfake_71,https://ria.ru/20230320/irak-1859261395.html?ysclid=lmany97yd9313893280
waronfake_76,https://topwar.ru/145698-podkalibernye-snarjady-nastojaschego-i-buduschego.html
waronfake_76,https://topwar.ru/201385-ptrk-kornet-v-specoperacii.html
waronfake_76,https://topwar.ru/42430-reaktivnyy-protivotankovyy-granatomet-rpg-29-vampir.html
waronfake_83,https://topwar.ru/214999-pokazan-process-modernizacii-tanka-t-72b-do-urovnja-b3m.html
waronfake_83,https://topwar.ru/138277-t-80bvm-staryy-tank-s-novymi-vozmozhnostyami.html
waronfake_104,https://ria.ru/20230817/sita-1890572323.html
waronfake_110,https://ria.ru/20230722/zhurnalisty-1885680034.html?ysclid=ll6q20yidg571337972
waronfake_118,https://topwar.ru/5097-sovremennye-sistemy-pvo-patriot-chast-2.html
waronfake_118,https://topwar.ru/152560-nasams-bolshe-chem-sistema-pvo.html
waronfake_121,https://ria.ru/20230807/vzryv-1888674952.html
waronfake_126,https://topwar.ru/214737-dlja-raznyh-zadach-i-celej-boevye-chasti-raket-otrk-iskander.html
waronfake_126,https://topwar.ru/195251-kalibr-ukrainskij-simvol-nastojaschego.html?ysclid=lktyli79wo359312836
waronfake_131,https://ria.ru/20230731/britaniya-1887267003.html?ysclid=lksaz50cdr685446159
waronfake_131,https://ria.ru/20230725/diplomatiya-1886077960.html?ysclid=lksdhqzsks797498536
waronfake_131,https://ria.ru/20230729/afrika-1887052293.html
waronfake_131,https://ria.ru/20230731/niger-1887484500.html?ysclid=lksfgv9o8f128428659
waronfake_134,https://ria.ru/20230829/vybory-1892893629.html
waronfake_148,https://topwar.ru/220715-podtverzhdeno-praktikoj-potencial-barrazhirujuschego-boepripasa-lancet.html
waronfake_149,https://topwar.ru/155925-himera-vundervaffe-protiv-prizraka-racionalizma.html
waronfake_158,https://topwar.ru/144562-istreblenie-polyakov-na-ukraine-volynskaya-reznya.html
waronfake_167,https://ria.ru/20220709/donbass-1801409799.html?ysclid=lk6xx1e0el35977418
waronfake_167,https://ria.ru/20220719/mariupol-1803364485.html?ysclid=lk6yki1ugi67871360
waronfake_167,https://ria.ru/20230530/bespilotniki-1874960146.html?ysclid=lk7283ammf110983752
waronfake_167,https://ria.ru/20230621/bespilotnik-1879477907.html?ysclid=lk72epkdf166238500
waronfake_178,https://ria.ru/20230706/vsu-1882689492.html
waronfake_181,https://militarywatchmagazine.com/article/europe-top-cruise-missile-captured-russia
waronfake_183,https://uz.sputniknews.ru/20230709/vybory-prezident-uzbekistan-golosovaniye-moskva-ochered-video-36670711.html
waronfake_192,https://ria.ru/20230704/udar-1882249369.html?ysclid=ljomq9eptu176741453
waronfake_193,https://ria.ru/20230704/udar-1882249369.html
waronfake_215,https://ria.ru/20230605/oruzhie-1876182914.html
waronfake_215,https://topwar.ru/214854-cheshskie-tanki-v-vooruzhennyh-silah-nacistskoj-germanii-i-ee-sojuznikov.html
waronfake_215,https://topwar.ru/140478-novyy-polskiy-avtomat-grot.html
waronfake_215,https://ria.ru/20230102/polsha-1842837729.html
waronfake_215,https://topwar.ru/193199-na-ukrainu-nachali-postupat-reaktivnye-protivotankovye-granaty-at4-shvedskogo-proizvodstva.html
waronfake_256,https://ria.ru/20230510/gruziya-1870780408.html
waronfake_258,https://topwar.ru/206775-tu-141-strizh-o-bespilotnike-atakovavshem-ajerodromy-djagilevo-i-jengels.html
waronfake_273,https://ria.ru/20230326/doklad-1860758034.html
waronfake_284,https://ria.ru/20200731/1575210922.html
waronfake_284,https://ria.ru/20221207/peregovory-1836836507.html
waronfake_284,https://ria.ru/20230423/istrebiteli-1867199793.html
waronfake_284,https://ria.ru/20221207/ukraina-1836916934.html
waronfake_284,https://ria.ru/20230414/raskhody-1865369850.html
waronfake_295,https://ria.ru/20230414/marshavin-1865225750.html
waronfake_310,https://ria.ru/20230406/rakety-1863579567.html
waronfake_319,https://ria.ru/20130618/944200612.html
waronfake_334,https://ria.ru/20221130/oruzhie-1835273638.html
waronfake_348,https://sueddeutsche.de/projekte/artikel/politik/tschechien-praesident-petr-pavel-interview-e627924/
waronfake_353,https://topwar.ru/23332-serbiya-uranovye-obyatiya-nato.html
waronfake_369,https://ria.ru/20230313/moldaviya-1857512033.html
waronfake_385,https://topwar.ru/206316-novaja-rotacija-amerikanskih-vojsk-v-ramkah-atlantic-resolve.html
waronfake_392,https://ria.ru/20230228/trevoga-1854776893.html
waronfake_396,https://ria.ru/20191023/1560140173.html
waronfake_397,https://ria.ru/20220711/polyaki-1801753300.html
waronfake_398,https://topwar.ru/19535-mifologiya-tretego-reyha-mif-nacionalnoy-religii.html
waronfake_404,https://ria.ru/20221031/terakt-1828290755.html
waronfake_404,https://ria.ru/20230216/rassledovanie-1852335466.html
waronfake_412,https://ria.ru/20230207/turtsiya-1850167591.html
waronfake_413,https://ria.ru/20191112/1560845570.html
waronfake_416,https://ria.ru/20230210/moldaviya-1851201651.html
waronfake_421,https://ria.ru/20220508/mariupol-1787466273.html
waronfake_423,https://ru.armeniasputnik.am/20210504/Kak-letyat-manevriruyut-i-porazhayut-tsel--polnyy-obzor-OTRK-Iskander-27413317.html
waronfake_425,https://ria.ru/20150211/1047181940.html
waronfake_425,https://ria.ru/20011219/38459.html?id=
waronfake_425,https://ria.ru/20180325/1517205189.html
waronfake_428,https://ria.ru/20210804/baykonur-1744391874.html
waronfake_430,https://topwar.ru/155667-javljaetsja-li-proekt-941-akula-gordostju-otechestvennogo-podvodnogo-korablestroenija-otvet-bezuslovno-da.html
waronfake_430,https://topwar.ru/20043-atomnye-podvodnye-lodki-proekta-955-borey.html
waronfake_437,https://ria.ru/20230117/putin-1845483054.html
waronfake_438,https://ria.ru/20230129/debaty-1848212425.html
waronfake_439,https://ria.ru/20230110/povestki-1843985190.html
waronfake_441,https://ria.ru/20230129/iran-1848211369.html
waronfake_441,https://ria.ru/20230128/izrail-1848042401.html
waronfake_441,https://ria.ru/20221120/iran-1832939930.html
waronfake_442,https://ria.ru/20220912/ukraina-1815647841.html
waronfake_448,https://ria.ru/20221104/putin-1829216139.html
waronfake_452,https://ria.ru/20230122/soledar-1846344298.html
waronfake_465,https://ria.ru/20230115/vertolety-1845017388.html
waronfake_468,https://topwar.ru/22795-kak-razbogateli-ssha.html
waronfake_468,https://topwar.ru/173710-na-chi-dengi-gitler-gotovil-vtoruju-mirovuju-vojnu.html
waronfake_468,https://topwar.ru/1706-lend-liz-mify-i-realnost.html
waronfake_468,https://topwar.ru/97758-bretton-vudskaya-sistema-ili-kak-ssha-zahvatyvali-mirovoe-gospodstvo.html
waronfake_468,https://ria.ru/20220605/plan-1792895801.html
waronfake_471,https://ria.ru/20221011/indiya-1822981114.html
waronfake_473,https://ria.ru/20230111/kazakhstan-1844030339.html
waronfake_474,https://topwar.ru/208372-rossijskie-vojska-v-soledare-zazhali-sily-protivnika-s-dvuh-storon-ot-dorogi-na-seversk.html
waronfake_498,https://ria.ru/20221105/zhivotnye-1829401569.html
waronfake_505,https://topwar.ru/36826-rossiyskiy-krupnokalibernyy-127-mm-pulemet-kord.html
waronfake_507,https://topwar.ru/161793-pervoe-ispytanie-sovetskoj-atomnoj-bomby.html
waronfake_514,https://ria.ru/20221212/obstrel-1838163250.html
waronfake_521,https://economictimes.indiatimes.com/industry/energy/oil-gas/indias-russian-oil-imports-jump-50-times-now-accounts-for-10-of-all-import-official/articleshow/92417120.cms
waronfake_549,https://topwar.ru/205137-kievu-ne-udalos-vosstanovit-podachu-jelektrojenergii-i-vody-na-pravoberezhnoj-chasti-hersonskoj-oblasti.html
waronfake_556,https://ria.ru/20220920/inostrantsy-1818183596.html
waronfake_557,https://ria.ru/20221114/g20-1831323054.html
waronfake_563,https://topwar.ru/203660-podryv-kahovskoj-gjes-scenarii-razvitija-katastrofy.html
waronfake_563,https://ria.ru/20221109/kherson-1830316247.html
waronfake_563,https://ria.ru/20221026/kherson-1826963935.html
waronfake_564,https://topwar.ru/204801-v-minoborony-izrailja-nazvali-prichinu-nevozmozhnosti-peredachi-sredstv-pvo-pro-ukraine.html
waronfake_570,"https://topwar.ru/29431-zenitnyy-raketnyy-kompleks-bolshoy-dalnosti-s-200.html#:~:text=%D0%9A%20%D0%BD%D0%B0%D1%87%D0%B0%D0%BB%D1%83%202000-%D1%85%20%D0%B3%D0%BE%D0%B4%D0%BE%D0%B2%20%D0%BA%D0%BE%D0%BC%D0%BF%D0%BB%D0%B5%D0%BA%D1%81%D1%8B,%D0%B3%D0%B8%D0%BF%D0%B5%D1%80%D0%B7%D0%B2%D1%83%D0%BA%D0%BE%D0%B2%D1%8B%D1%85%20%D0%BF%D1%80%D1%8F%D0%BC%D0%BE%D1%82%D0%BE%D1%87%D0%BD%D1%8B%D1%85%20%D0%B2%D0%BE%D0%B7%D0%B4%D1%83%D1%88%D0%BD%D0%BE-%D1%80%D0%B5%D0%B0%D0%BA%D1%82%D0%B8%D0%B2%D0%BD%D1%8B%D1%85%20%D0%B4%D0%B2%D0%B8%D0%B3%D0%B0%D1%82%D0%B5%D0%BB%D0%B5%D0%B9%20(%D0%93%D0%9F%D0%92%D0%A0%D0%94"
waronfake_570,https://topwar.ru/7759-zrk-s-200-rzhaveyut-v-podmoskovnyh-lesah.html
waronfake_570,https://topwar.ru/157857-ssha-protiv-s-400-bitva-za-kontrakty.html
waronfake_572,https://ria.ru/20221030/bezopasnost-1827834566.html
waronfake_573,https://ria.ru/20221031/huawei-1828038261.html
waronfake_576,https://ria.ru/20221029/bespilotnik-1827712081.html
waronfake_587,https://topwar.ru/203276-pri-popytke-sbit-rossijskij-dron-vsu-poterjali-istrebitel-v-vinnickoj-oblasti.html
waronfake_591,https://ria.ru/20220708/vsu-1801307373.html
waronfake_601,https://ria.ru/20221006/publikatsiya-1821951648.html
waronfake_632,https://ria.ru/20220831/ucheniya-1813399943.html
waronfake_632,https://ria.ru/20220827/razvedchiki-1812466322.html/
waronfake_632,https://ria.ru/20220918/knr-1817718195.html
waronfake_637,https://ria.ru/20220228/zelenskiy-1775647583.html?utm_source=yxnews&utm_medium=desktop
waronfake_637,https://ria.ru/20210520/oligarkhi-1733108102.html
waronfake_637,https://ria.ru/20220616/ukraina-1795905021.html
waronfake_637,https://ria.ru/20130701/946707835.html
waronfake_651,https://ria.ru/20220809/shakhty-1808466382.html
waronfake_656,https://ria.ru/20220825/zaes-1812123457.html?utm_source=yxnews&utm_medium=desktop
waronfake_658,https://ria.ru/20220901/zaes-1813614207.html
waronfake_664,https://ria.ru/20140717/1016450370.html
waronfake_670,https://ria.ru/20220823/dugina-1811690339.html
waronfake_670,https://ria.ru/20220823/soboleznovaniya-1811560829.html
waronfake_684,https://ria.ru/20220817/siriya-1810123893.html?
waronfake_687,https://ria.ru/20220815/britaniya-1809857311.html
waronfake_697,https://topwar.ru/190000-ot-nih-net-zaschity-amerikanskij-jekspert-predlozhil-zapretit-rossijskie-tjazhelye-ognemetnye-sistemy.html
waronfake_711,https://topwar.ru/199630-voennye-38-stran-primut-uchastie-v-armejskih-mezhdunarodnyh-igrah-organizovannyh-rossiej.html
waronfake_711,https://topwar.ru/185689-voennaja-tehnika-noak-dostavlena-v-tyvu-dlja-uchastija-v-konkurse-voennoe-ralli-armi-2021.html
waronfake_727,https://ria.ru/20220729/himars-1805879995.html
waronfake_732,https://meduza.io/news/2022/07/15/mediazona-i-bi-bi-si-podtverdili-gibel-bolee-4700-rossiyskih-voennyh-v-ukraine-eto-bolshe-chem-poteri-za-tri-goda-vtoroy-chechenskoy-voyny
waronfake_742,https://ria.ru/20220722/pvo-1804251838.html
waronfake_762,https://ria.ru/20220612/mariupol-1794885648.html
waronfake_764,https://ria.ru/20220712/bespilotniki-1801931614.html
waronfake_767,https://topwar.ru/92965-v-vks-rf-dlya-navigacii-ispolzuetsya-tolko-otechestvennaya-sistema-glonass.html
waronfake_792,https://ria.ru/20220624/turtsiya-1797787297.html?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews%2Fsearch%3Ftext%3D
waronfake_812,https://ria.ru/20220315/pomosch-1778328661.html
waronfake_815,https://ria.ru/20220607/kholera-1793717257.html?utm_source=yxnews&utm_medium=desktop
waronfake_816,https://meduza.io/feature/2022/06/06/my-chasto-pishem-chto-proverit-dostovernost-informatsii-v-usloviyah-voyny-nevozmozhno-primer-sudba-rossiyskoy-35-y-armii
waronfake_824,https://ria.ru/20220428/chernobyl-1786017290.html
waronfake_836,https://topwar.ru/144778-tanki-t-62m-esche-posluzhat-v-inostrannyh-armiyah.html
waronfake_861,https://topwar.ru/194056-kievskij-rezhim-zapretil-inostrannym-zhurnalistam-publikovat-informaciju-o-mestah-i-posledstvijah-rossijskih-udarov.html
waronfake_56,https://ria.ru/20220607/kholera-1793717257.html?utm_source=yxnews&u
waronfake_86,https://topwar.ru/196570-udar-vysokotochnyh-raket-po-zhd-stancii-malin-zhitomirskoj-oblasti-privel-k-razrusheniju-zheleznodorozhnyh-putej.html
waronfake_122,https://ria.ru/20170126/1486568592.html
waronfake_133,https://ria.ru/20220421/zhurnalist-1784613976.html
waronfake_147,https://ria.ru/20220309/svyaschennosluzhiteli-1777368671.html
waronfake_158,https://thegrayzone.com/2022/03/18/bombing-mariupol-theater-ukrainian-azov-nato-intervention/
waronfake_169,https://ria.ru/20220316/provokatsiya-1778540023.html
waronfake_169,https://topwar.ru/113421-himicheskiy-feyk-v-idlibe.html
waronfake_186,https://meduza.io/feature/2022/03/30/nikolaev-reportazh-spetskora-novoy-gazety-eleny-kostyuchenko
waronfake_229,https://topwar.ru/158464-kupirovanie-udara-s-raschetom-na-tysjachi-adm-160s-est-li-varianty-u-rossijskoj-sistemy-pvo.html
waronfake_251,https://ru.armeniasputnik.am/20230427/pochemu-na-verkhniy-lars-skopilis-armyanskie-fury-tamozhennyy-attashe-razyasnil-situatsiyu-58863872.html
waronfake_261,https://ria.ru/20230324/sholts-1860451210.html
waronfake_354,https://topwar.ru/175408-zapad-vooruzhaet-ukrainskuju-armiju-protiv-respublik-donbassa.html
waronfake_359,https://ria.ru/20230309/volnovakha-1856667828.html
waronfake_372,https://topwar.ru/24232-a-50u-samolet-grib-ili-aviacionnyy-kompleks-drloiu.html
waronfake_673,https://meduza.io/news/2017/09/27/v-rossii-unichtozheny-vse-zapasy-himicheskogo-oruzhiya
waronfake_689,https://meduza.io/feature/2022/04/03/kto-to-pered-smertyu-ehal-na-velosipede-kto-to-gulyal-paroy
waronfake_43,https://ria.ru/20230607/reki-1876679304.h
waronfake_48,https://ria.ru/20230922/pshenitsa-1898145415.html?ysclid=lmxm9s5mb1477002380、
waronfake_74,https://topwar.ru/214999-pokazan-process-modernizacii-tanka-t-72b-do-urovnja-b3m.html、
waronfake_553,https://ria.ru/20221117/pushkin-1832349833.html
waronfake_553,https://ria.ru/20221109/pamyatniki-1830375273.html
waronfake_584,https://ria.ru/20221025/oruzhie-1826780029.html
waronfake_584,https://ria.ru/20221027/oruzhie-1827313561.html
waronfake_584,https://ria.ru/20221102/peskov-1828651186.html
waronfake_584,https://ria.ru/20221025/oruzhie-1826775964.html
waronfake_587,"https://topwar.ru/29431-zenitnyy-raketnyy-kompleks-bolshoy-dalnosti-s-200.html#:~:text=%D0%9A%20%D0%BD%D0%B0%D1%87%D0%B0%D0%BB%D1%83%202000-%D1%85%20%D0%B3%D0%BE%D0%B4%D0%BE%D0%B2%20%D0%BA%D0%BE%D0%BC%D0%BF%D0%BB%D0%B5%D0%BA%D1%81%D1%8B,%D0%B3%D0%B8%D0%BF%"
waronfake_604,https://ria.ru/20220303/mariupol-1776176984.html?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews%2Fsearch%3Ftext%3D
waronfake_605,https://ria.ru/20221020/peregovory-1825391110.html
waronfake_605,https://ria.ru/20221014/peregovory-1824083969.html
waronfake_606,https://topwar.ru/202879-grjaznaja-bomba-oruzhie-radiologicheskoe-ili-psihologicheskoe.html
waronfake_610,https://ria.ru/20221019/izrail-1825104184.html
waronfake_611,https://ria.ru/20221019/ges-1825067658.html
waronfake_639,https://ria.ru/20221004/kazakhstan-1821345329.html
waronfake_640,https://ria.ru/20220922/mobilizatsiya-1818763650.html
waronfake_665,https://ria.ru/20220921/mobilizatsiya-1818363643.html
waronfake_666,https://ria.ru/20220921/rabota-1818472519.html
waronfake_670,https://ria.ru/20220827/razvedchiki-1812466322.html
waronfake_705,https://ria.ru/20220901/zaes-1813614207.html?
waronfake_714,https://ria.ru/20220817/siriya-1810123893.html
waronfake_274,https://ria.ru/amp/20230429/posolstvo-1868672487.html
waronfake_543,https://topwar.ru/29431-zenitnyy-raketnyy-kompleks-bolshoy-dalnosti-s-200.html
waronfake_575,https://ria.ru/20220928/putin-1819998554.html
waronfake_575,https://ria.ru/20220917/zelenskiy-1817494841.html
waronfake_591,https://ria.ru/20220831/ucheniya-1813399943.%20html
waronfake_635,https://economictimes.indiatimes.com/industry/energy/oil-gas/indias-russian-oil-imports-jump-50-times-now-accounts-for-10-of-all-import-official%20/articleshow/92417120.cms
waronfake_641,https://ria.ru/20220501/odessa2may-1786142820.html
waronfake_729,https://topwar.ru/92965-v-vks-rf-dlya-navigacii-ispolzuetsya-tolko-otechestvennaya-sistema-glonass.html)
waronfake_299,https://topwar.ru/197694-mig-31-dolgaja-istorija-s-vozmozhnym-prodolzheniem.html
waronfake_299,https://ria.ru/20220322/kinzhal-1779397328.html
waronfake_299,https://ria.ru/amp/20191108/1560696833.html
waronfake_329,https://ria.ru/20230501/pasport-1868927035.html
waronfake_360,https://ria.ru/20230413/evrokomissiya-1865067812.html
waronfake_381,https://ria.ru/20221202/postavki-1835975397.html
waronfake_437,https://ria.ru/20180713/1524543935.html
waronfake_438,https://ria.ru/20230324/nato-1860341490.html
waronfake_440,http://topwar.ru/206341-sbityj-ukrainskij-letchik-voroshilov-vyvel-na-shleme-pozyvnoj-gitlerovskogo-pilota-asa.html
waronfake_476,https://ria.ru/20230306/dron-1856041957.html
waronfake_481,https://topwar.ru/193976-73-j-morskoj-centr-specoperacij-vsu-boevye-plovcy-karateli-i-blizkij-razgrom.html
waronfake_481,https://ria.ru/20230307/potok-1856488083.html
waronfake_491,https://ria.ru/20220301/delegatsii-1775830030.html
waronfake_491,https://ria.ru/20230302/g20-1855259498.html
waronfake_562,https://ria.ru/20220321/yaponiya-1779325702.html
waronfake_562,https://ria.ru/20220901/sanktsii-1813604187.html
waronfake_575,https://ria.ru/20220419/mariupol-1784337067.html
waronfake_669,https://ria.ru/20221202/omary-1835757406.html
waronfake_676,https://ria.ru/20220728/polsha-1805620899.html
waronfake_719,https://ria.ru/20221107/tovarooborot-1829556821.html
waronfake_733,https://ria.ru/20221103/khakery-1828988143.html
waronfake_734,https://ria.ru/20221102/zaes-1828586570.html
waronfake_794,https://ria.ru/20151125/1328470681.html
waronfake_801,https://ria.ru/20130227/924799563.html
waronfake_863,https://ria.ru/20220910/kupyansk-1815822887.html
waronfake_913,https://nation.com.pk/2022/08/15/medicine-shortage-2/
waronfake_981,https://topwar.ru/37454-kompleks-reb-krasuha-4.html
waronfake_1062,https://ria.ru/20220607/kholera-1793717257.html?utm%20source=yxnews&utm%20medium=desktop
waronfake_1180,https://newrepublic.com/article/165910/maxar-ukraine-russia-satellite-images-war-propaganda%20Maxar%20Technologies
waronfake_1185,https://meduza.io/feature/2022/04/03/kto-to-pered-smertyu-ehal-na-velocipede-kto-to-gulyal-paroy
waronfake_1185,https://meduza.io/feature/2022/04/03/kto-to-pered-smertyu-ehal-na -velosipede-kto-to-gulyal-paroy
waronfake_1189,https://meduza.io/feature/2022/04/03/kto -to-pered-death-ehal-na-velocipede-kto-to-gulyal-paroy
waronfake_1189,https://ria.ru/20190717/1556523534.html
maldita_329,https://ria.ru/20221213/kherson-1838376529.html?fbclid=IwAR2GNach9foMCrzQtz3z8wEcw3_A_mKxKgAXwy4I7ynKvzCkn1VUWQbgLRs
maldita_796,https://topwar.ru/198527-nemeckoe-izdanie-soobschaet-o-popadanii-sau-PzH%202000-v-ruki-rossijskih-voennyh.html
maldita_944,https://politros.com/23562060-360kuai_nato_stalo_koe_o_chem_dogadivat_sya_naschet_deistvii_rossii_na_ukraine https://slovodel.com/23562490-360kuai_nato_nastorozhilo_reshenie_vs_rf_ne_ispol_zovat_vse_koziri_v_hode_spetsoperatsii_na_ukraine
maldita_967,https://ria.ru/20220723/bezhentsy-1804536604.html?fbclid=IwAR3h3hZkJqZXn1mh6Q7rPm2LnW8avW5wFFbq1dsrf3ofkEkvD0F8-YwQhgs
maldita_1280,https://ria.ru/20220619/ukraina-1796572597.html
maldita_1454,https://ria.ru/20220605/ukraina-1793264273.html https://aif.ru/incidents/ukrainskie_voyska_zahvatili_ofis_oon_v_kramatorske
maldita_2161,https://ria.ru/20220414/kreyser-1783626130.html
maldita_2165,https://ria.ru/20220419/ukraina-1784261157.html?fbclid=IwAR1ZLkr4i_RLpMI18Qd6Tx84BBGvsG8tXl2I7zvpCAi9vIJzfxfbvPWG7H8
maldita_2629,https://sputnik.az/20220128/abs-ve-nato-nun-rusiyanin-tekliflerine-cavabi-438602967.html
maldita_2827,https://sputnik.az/20220212/qapali-qara-deniz-rusiya-hdd-nin-manevrleri-tehdid-deyil-terefdaslara-xeberdarliqdir-439095886.html
maldita_3062,https://sputnik.az/20220126/ukraynasayagi-dunkerk-nato-parcalanib-ve-ruhdan-dusub-438516045.html
maldita_3277,https://waronfakes.com/es/las-fuerzas-armadas-de-ucrania/fake-vladimir-zelensky-aun-esta-en-kiev/
maldita_4372,https://rs-lat.sputniknews.com/20220224/francuska-odudara-od-stava-eu-kljucna-rec--dijalog-video-1134742223.html
maldita_4800,https://informer.rs/planeta/vesti/680357/volodimir-zelenski-ukrajina-mir-rat-rusija-azil-britanija-berlin
edmo_73,https://rumble.com/v32dr5a-bombshell-video-played-by-sky-news-live-on-the-air-appears-to-show-fake-pro.html
edmo_133,https://tass.com/world/1620005
edmo_254,https://reseauinternational.net/lotan-devient-une-coalition-de-volontaires/?fbclid=IwAR039lLM6RPCpKbrAWXnUnFTsRcTnQRvLaUqDaT5xsxGtlFesV4UrfmF3r8
edmo_254,https://ria.ru/20230215/nato-1852034374.html
edmo_278,https://southfront.org/kiev-regime-looking-for-new-soldiers-among-ukrainian-refugees-abroad/
edmo_336,https://lemediaen442.fr/lyudmila-denisova-mediatrice-pour-les-droits-de-lhomme-en-ukraine-avoue-avoir-menti-sur-les-viols-denfants-par-les-russes/
edmo_659,https://tass.com/politics/1431023
edmo_758,https://ria.ru/20220628/ukraina-1798631692.html
edmo_1432,"https://ansm.sante.fr/actualites/le-risque-de-myocardite-et-pericardite-apres-la-vaccination-covid-19-est-confirme-mais-peu-frequent-et-devolution-favorable#:~:text=Depuis%20juillet%202021%2C%20les%20myocardites,)%20ou%20Spikevax%20(Moderna)."
edmo_1998,https://newspunch.com/putin-orders-military-to-destroy-bio-labs-in-ukraine-as-us-scrubs-evidence-of-their-existence/?fbclid=IwAR2Qa1AXNwq0J8tVV0tDxLSsTEsCn7TM0fwY_lrRVrzjXy7EFNGdp7xOsZs
gfc_1413,https://thepeoplesvoice.tv/wef-caught-orchestrating-u-s-border-crisis-from-military-bases-in-panama/
gfc_2538,https://thepeoplesvoice.tv/water-is-not-a-human-right-wef-orders-govts-to-begin-rationing-water-into-homes/
gfc_18814,https://rumble.com/vrzsjt-january-5-2022.html
euvsinfo_6,https://www.1tv.ru/shows/kukly-naslednika-tutti/vypuski/zhozep-borrel-i-pravda-zhozep-kukly-naslednika-tutti-vypusk-ot-18-10-2023
euvsinfo_12,https://ria.ru/20231018/ssha-1903490841.html
euvsinfo_13,https://ria.ru/20231018/kiev-1903469830.html
euvsinfo_15,https://pravda-es.com/spain/2023/10/05/42021.html
euvsinfo_16,https://sputnik.by/20231017/koktysh-ssha-ne-potyanut-dve-zony-napryazhennosti--ukrainu-i-izrail-1080348881.html
euvsinfo_19,https://pravda-pl.com/poland/2023/10/17/11616.html
euvsinfo_22,https://pravda-pl.com/poland/2023/10/16/11568.html
euvsinfo_23,https://pravda-pl.com/poland/2023/10/16/11501.html
euvsinfo_24,https://ria.ru/20231013/vybory-1902677145.html
euvsinfo_26,https://eadaily.com/ru/news/2023/10/13/zelenskiy-prizval-povysit-bezopasnost-kieva-za-schet-voyny-v-gruzii
euvsinfo_35,https://ru.armeniasputnik.am/20231008/ukraina--dayut-to-chto-ne-nuzhno-samim-a-segodnya-na-iskhode-i-nenuzhnoe-66945745.html
euvsinfo_36,https://pravda-fr.com/world/2023/10/04/31420.html
euvsinfo_37,https://ria.ru/20231007/spetsoperatsiya-1901100936.html
euvsinfo_38,https://sputnik-georgia.ru/20231007/zakharova-kriteriem-vstupleniya-v-evrosoyuz-teper-yavlyaetsya-rusofobiya-283058129.html
euvsinfo_39,https://ria.ru/20231006/posolstvo-1900952759.html
euvsinfo_45,https://sputnik.by/20231005/pogranichnye-problemy-kyrgyzstana-i-tadzhikistana-mozhet-reshit-protokol--44--1080016858.html
euvsinfo_47,https://sputnik.by/20231004/shtamm-iz-bezdny-kakoy-byt-sisteme-reagirovaniya-na-biougrozy-1079951410.html
euvsinfo_48,https://sputnik.by/20231004/gryguch-sudbu-polshi-reshat-ne-vybory-a-gosdep-i-pentagon-1079959796.html
euvsinfo_49,https://ru.armeniasputnik.am/20231003/vitse-spiker-sf-ratifikatsiya-rimskogo-statuta-armeniey-ne-razrushit-druzhbu-mezhdu-narodami-66794654.html
euvsinfo_50,https://sputniknews.lat/20230929/a-finlandia-le-cae-la-ficha-esta-tocada-y-hundiendose-por-su-politica-antirrusa-1144205475.html
euvsinfo_51,https://vz.ru/news/2023/10/2/1232973.html
euvsinfo_60,https://fr.sputniknews.africa/20230925/le-kremlin-crie-haro-sur-laccueil-dun-ex-ss-au-parlement-canadien-1062344837.html
euvsinfo_61,https://alwatan.sy/archives/362676
euvsinfo_67,https://sputnik.by/20230922/pomni-volyn-pochemu-ukrainsko-polskie-otnosheniya-ne-imeyut-perspektivy-1079657848.html
euvsinfo_69,https://split.spnews.io/ka/archives/179780
euvsinfo_71,https://chitamedia.su/news/1588371/?ysclid=lmvowz70qb838523436
euvsinfo_73,https://ria.ru/20230918/oon-1897062023.html?ysclid=ln8gi17fae753573413
euvsinfo_75,https://esrt.press/programas/zoom/479802-elecciones-fuego
euvsinfo_77,https://sputnik-georgia.ru/20230919/deputat-gosdumy-prokommentiroval-zayavlenie-sgb-o-gotovyaschemsya-v-gruzii-perevorote-282413731.html
euvsinfo_78,https://sputnik-georgia.ru/20230919/zapad-mstit-gruzii-za-otkaz-prisoedinitsya-k-sanktsiya-protiv-rf---senator-o-zayavlenii-sgb-282406660.html
euvsinfo_82,https://www.lantidiplomatico.it/dettnews-guerra_in_ucraina_e_la_sbalorditiva_criminalizzazione_del_dissenso_intervista_con_lex_ambasciatrice_elena_basile/49440_50884/
